speaker,season,word,count
Henry,8,explained,1
Henry,8,weirdo,1
Henry,8,pervert,1
Henry,8,attracted,1
Henry,8,humans,1
Henry,8,real,1
Henry,8,ways,1
Henry,8,things,1
Henry,8,argue,1
Henry,8,make,1
Henry,8,fun,1
Henry,8,home,1
Henry,8,every,1
Henry,8,waiting,1
Henry Dobson,4,vasculitis,4
Henry Dobson,4,shh,3
Henry Dobson,4,ask,3
Henry Dobson,4,year,2
Henry Dobson,4,old,2
Henry Dobson,4,seizure,2
Henry Dobson,4,something,2
Henry Dobson,4,report,2
Henry Dobson,4,someone,2
Henry Dobson,4,dead,2
Henry Dobson,4,mother,2
Henry Dobson,4,mean,2
Henry Dobson,4,vascular,2
Henry Dobson,4,twenty,1
Henry Dobson,4,four,1
Henry Dobson,4,funeral,1
Henry Dobson,4,cosmetician,1
Henry Dobson,4,suffered,1
Henry Dobson,4,grand,1
Henry Dobson,4,mal,1
Henry Dobson,4,work,1
Henry Dobson,4,vision,1
Henry Dobson,4,ped,1
Henry Dobson,4,cadaver,1
Henry Dobson,4,passing,1
Henry Dobson,4,rules,1
Henry Dobson,4,psychiatric,1
Henry Dobson,4,illness,1
Henry Dobson,4,history,1
Henry Dobson,4,epilepsy,1
Henry Dobson,4,head,1
Henry Dobson,4,trauma,1
Henry Dobson,4,drug,1
Henry Dobson,4,use,1
Henry Dobson,4,contagious,1
Henry Dobson,4,infections,1
Henry Dobson,4,parasites,1
Henry Dobson,4,std,1
Henry Dobson,4,idiot,1
Henry Dobson,4,found,1
Henry Dobson,4,mortuary,1
Henry Dobson,4,files,1
Henry Dobson,4,forty,1
Henry Dobson,4,eight,1
Henry Dobson,4,male,1
Henry Dobson,4,cause,1
Henry Dobson,4,death,1
Henry Dobson,4,listed,1
Henry Dobson,4,pneumonia,1
Henry Dobson,4,symptoms,1
Hiccup Guy,3,treatment,2
Hiccup Guy,3,read,2
Hiccup Guy,3,day,1
Hiccup Guy,3,must,1
Hiccup Guy,3,guy,1
Hiccup Guy,3,prize,1
Hoffner,7,abdominal,1
Hoffner,7,pain,1
Homeless Man,1,seen,1
Homeless Man,1,lot,1
Homeless Man,1,faces,1
Homeless Man,1,around,1
Homeless Man,1,jacket,1
Homeless Man,1,coming,1
Homeless Man,1,keeps,1
Homeless Man,1,stuff,1
Homeless Man,1,bats,1
Homeless Man,1,thought,1
Homeless Man,1,lining,1
Homeless Man,1,thicker,1
Homeless Old Guy,3,die,4
Homeless Old Guy,3,treatment,3
Homeless Old Guy,3,remember,3
Homeless Old Guy,3,gave,2
Homeless Old Guy,3,last,2
Homeless Old Guy,3,dying,2
Homeless Old Guy,3,doctors,1
Homeless Old Guy,3,hospital,1
Homeless Old Guy,3,month,1
Homeless Old Guy,3,sleep,1
Homeless Old Guy,3,tonight,1
Homeless Old Guy,3,cold,1
Homeless Old Guy,3,outside,1
Homeless Old Guy,3,consent,1
Homeless Old Guy,3,medicine,1
Homeless Old Guy,3,screwed,1
Homeless Old Guy,3,life,1
Homeless Old Guy,3,please,1
Homeless Old Guy,3,stop,1
Homeless Old Guy,3,word,1
Homeless Old Guy,3,father,1
Homeless Old Guy,3,said,1
Homeless Old Guy,3,alone,1
Homeless Old Guy,3,miserable,1
Homeless Old Guy,3,husband,1
Homeless Old Guy,3,suffer,1
Homeless Old Guy,3,say,1
Homeless Old Guy,3,use,1
Homeless Old Guy,3,proof,1
Homeless Old Guy,3,insane,1
Homeless Old Guy,3,force,1
Homeless Old Guy,3,sorry,1
Homeless Old Guy,3,trying,1
Homeless Old Guy,3,freak,1
Homeless Old Guy,3,somebody,1
Homeless Old Guy,3,journey,1
Homeless Old Guy,3,anything,1
Homeless Old Guy,3,family,1
Homeless Old Guy,3,friends,1
Homeless Old Guy,3,even,1
Homeless Old Guy,3,real,1
Homeless Old Guy,3,job,1
Homeless Old Guy,3,peace,1
Homeless Old Guy,3,another,1
Homeless Old Guy,3,patient,1
Homeless Old Guy,3,suffering,1
Homeless Old Guy,3,knowing,1
Homeless Old Guy,3,something,1
Homeless Old Guy,3,different,1
Honey,3,going,2
Honey,3,nutritionist,1
Honey,3,thank,1
Honey,3,accomplished,1
Honey,3,funny,1
Honey,3,ever,1
Honey,3,want,1
Honey,3,women,1
Honey,3,eating,1
Honey,3,flesh,1
Honey,3,disgusting,1
Honey,3,show,1
Honey,3,really,1
Honey,3,necessary,1
Honey,3,qualifications,1
Honey,3,peppermint,1
Honey,3,tea,1
Honey,3,job,1
Honey,3,interview,1
Honey,3,upper,1
Honey,3,hand,1
Honey,3,anything,1
Honey,3,seem,1
Honey,3,depressed,1
Honey,3,told,1
Honey,3,truth,1
Honey,3,miserable,1
Honey,3,saving,1
Honey,3,lives,1
Honey,3,sleeping,1
Honey,3,around,1
Honey,3,drugs,1
Hose,6,afraid,1
Hose,6,unless,1
Hose,6,want,1
Hose,6,keep,1
Hose,6,old,1
Hose,6,antibiotics,1
Hose,6,let,1
Hose,6,infection,1
Hose,6,spread,1
Hose,6,amputate,1
Hose,6,toe,1
Hostess,6,strike,2
Hostess,6,women,2
Hostess,6,welcome,2
Hostess,6,call,2
Hostess,6,ladies,1
Hostess,6,gentlemen,1
Hostess,6,fun,1
Hostess,6,start,1
Hostess,6,gong,1
Hostess,6,man,1
Hostess,6,sit,1
Hostess,6,table,1
Hostess,6,assigned,1
Hostess,6,date,1
Hostess,6,move,1
Hostetter,8,sorry,1
Houes,2,idea,1
Houes,2,salad,1
Houes,2,today,1
Houes,2,big,1
Houes,2,breakfast,1
Houes,6,process,1
Houes,6,learning,1
Hourani,1,hell,1
Hourani,1,house,1
Hourani,1,naphthalene,1
Hourani,1,talking,1
Hourani,1,mothballs,1
Hourani,1,assumption,1
Hourani,1,based,1
Hourani,1,call,1
Hourani,1,cuddy,1
Hourani,1,security,1
Hourani,1,completely,1
Hourani,1,lost,1
Hourani,1,mind,1
Hourani,6,freezing,1
Hourani,6,hardly,1
Hourani,6,feel,1
Hourani,6,fingers,1
Hourani,6,broken,1
Hourani,6,house,1
Hourani,6,bribed,1
Hourani,6,physical,1
Hourani,6,plant,1
Hourani,6,turn,1
Hourani,6,hurry,1
Hourani,6,man,1
Hourani,6,abdomen,1
Hourani,6,wide,1
Hourani,6,open,1
Hourani,6,core,1
Hourani,6,temp,1
Hourani,6,better,1
Hourani,6,file,1
Hourani,7,must,1
Hourani,7,midst,1
Hourani,7,complex,1
Hourani,7,partial,1
Hourani,7,seizure,1
Hourani,7,cause,1
Hourani,7,sitting,1
Hourani,7,desk,1
Hourani,7,hell,1
Hourani,7,tell,1
Hourani,7,find,1
Hourani,7,foot,1
Hourani,7,even,1
Hourani,7,door,1
Hourani,7,locked,1
Hourani,7,cuddy,1
Hourani,7,journal,1
Hourani,7,let,1
Hourani,7,key,1
Hourani,7,thank,1
Hourani,7,house,1
House,1,one,123
House,1,want,92
House,1,good,78
House,1,time,71
House,1,way,66
House,1,patient,64
House,1,going,64
House,1,tell,60
House,1,back,58
House,1,make,57
House,1,guy,56
House,1,two,54
House,1,say,54
House,1,blood,52
House,1,sure,52
House,1,people,51
House,1,really,51
House,1,take,51
House,1,thing,49
House,1,something,48
House,1,cause,48
House,1,better,46
House,1,old,46
House,1,nothing,45
House,1,give,45
House,1,maybe,45
House,1,never,44
House,1,let,44
House,1,little,43
House,1,brain,42
House,1,wrong,41
House,1,find,40
House,1,said,39
House,1,much,39
House,1,sorry,39
House,1,kid,37
House,1,even,37
House,1,new,37
House,1,big,35
House,1,look,34
House,1,start,34
House,1,die,33
House,1,call,33
House,1,else,33
House,1,bad,33
House,1,lie,32
House,1,year,32
House,1,treatment,32
House,1,pain,32
House,1,actually,32
House,2,one,157
House,2,going,145
House,2,want,135
House,2,time,114
House,2,tell,105
House,2,good,102
House,2,something,101
House,2,let,98
House,2,people,96
House,2,give,93
House,2,make,90
House,2,patient,82
House,2,means,77
House,2,blood,75
House,2,foreman,75
House,2,take,75
House,2,way,74
House,2,guy,73
House,2,back,72
House,2,sure,71
House,2,two,70
House,2,say,67
House,2,find,66
House,2,look,65
House,2,thing,63
House,2,much,62
House,2,anything,61
House,2,heart,60
House,2,brain,59
House,2,better,56
House,2,maybe,55
House,2,little,55
House,2,really,55
House,2,god,54
House,2,everything,53
House,2,still,52
House,2,never,52
House,2,test,52
House,2,cause,51
House,2,wrong,50
House,2,fine,50
House,2,cameron,50
House,2,either,49
House,2,cancer,49
House,2,life,49
House,2,even,48
House,2,call,48
House,2,talk,47
House,2,start,47
House,2,bad,45
House,3,one,155
House,3,going,130
House,3,want,109
House,3,good,104
House,3,kid,97
House,3,tell,90
House,3,time,86
House,3,something,81
House,3,take,80
House,3,way,80
House,3,back,79
House,3,make,77
House,3,nothing,74
House,3,life,73
House,3,means,70
House,3,wrong,68
House,3,brain,67
House,3,give,66
House,3,heart,66
House,3,blood,66
House,3,let,65
House,3,look,65
House,3,two,64
House,3,better,63
House,3,say,62
House,3,patient,59
House,3,people,59
House,3,thing,58
House,3,foreman,58
House,3,little,55
House,3,still,54
House,3,find,54
House,3,pain,53
House,3,maybe,51
House,3,never,49
House,3,either,49
House,3,sure,48
House,3,guy,47
House,3,anything,47
House,3,cuddy,46
House,3,first,45
House,3,test,45
House,3,start,43
House,3,mean,43
House,3,said,43
House,3,stop,43
House,3,infection,42
House,3,fine,42
House,3,biopsy,42
House,3,liver,42
House,4,one,129
House,4,going,101
House,4,patient,96
House,4,want,77
House,4,tell,76
House,4,good,74
House,4,wrong,71
House,4,people,64
House,4,make,62
House,4,take,60
House,4,means,57
House,4,blood,57
House,4,two,55
House,4,time,55
House,4,test,54
House,4,give,53
House,4,back,52
House,4,let,52
House,4,something,51
House,4,better,47
House,4,nothing,46
House,4,say,45
House,4,way,43
House,4,never,42
House,4,heart,42
House,4,keep,42
House,4,someone,41
House,4,guy,41
House,4,find,38
House,4,life,38
House,4,mean,37
House,4,three,36
House,4,cause,36
House,4,actually,35
House,4,look,35
House,4,said,35
House,4,new,35
House,4,else,34
House,4,anything,34
House,4,guys,33
House,4,put,32
House,4,fired,32
House,4,job,31
House,4,wilson,31
House,4,love,31
House,4,sure,30
House,4,really,30
House,4,still,30
House,4,interesting,29
House,4,run,29
House,5,one,152
House,5,means,94
House,5,patient,93
House,5,good,90
House,5,want,89
House,5,brain,88
House,5,something,83
House,5,make,80
House,5,back,76
House,5,time,75
House,5,heart,75
House,5,two,64
House,5,people,63
House,5,cancer,63
House,5,way,63
House,5,say,62
House,5,tell,59
House,5,find,58
House,5,guy,51
House,5,pain,51
House,5,anything,51
House,5,better,51
House,5,test,49
House,5,said,48
House,5,let,47
House,5,give,45
House,5,going,45
House,5,sure,45
House,5,foreman,45
House,5,really,44
House,5,still,44
House,5,take,44
House,5,nothing,44
House,5,cause,42
House,5,maybe,42
House,5,wrong,41
House,5,fine,41
House,5,idea,41
House,5,cuddy,41
House,5,work,41
House,5,either,40
House,5,actually,40
House,5,kutner,40
House,5,thing,39
House,5,blood,39
House,5,feel,38
House,5,away,37
House,5,else,37
House,5,wilson,36
House,5,bad,36
House,6,one,110
House,6,want,94
House,6,good,76
House,6,tell,69
House,6,time,63
House,6,take,63
House,6,back,62
House,6,way,59
House,6,cause,58
House,6,something,57
House,6,wilson,57
House,6,better,53
House,6,make,53
House,6,means,52
House,6,really,51
House,6,guy,50
House,6,two,48
House,6,patient,45
House,6,little,43
House,6,let,43
House,6,say,42
House,6,sure,39
House,6,look,39
House,6,thing,38
House,6,work,37
House,6,give,36
House,6,still,36
House,6,start,36
House,6,heart,36
House,6,people,35
House,6,sorry,35
House,6,blood,34
House,6,said,33
House,6,nothing,31
House,6,find,31
House,6,case,31
House,6,someone,30
House,6,brain,30
House,6,much,30
House,6,things,29
House,6,life,29
House,6,everything,29
House,6,fine,29
House,6,last,28
House,6,wrong,28
House,6,even,28
House,6,actually,27
House,6,thought,27
House,6,day,27
House,6,going,27
House,7,one,133
House,7,want,88
House,7,patient,76
House,7,make,63
House,7,good,63
House,7,cause,63
House,7,time,61
House,7,cuddy,60
House,7,back,60
House,7,tell,57
House,7,way,57
House,7,wrong,54
House,7,two,53
House,7,let,51
House,7,say,49
House,7,better,47
House,7,life,46
House,7,something,45
House,7,give,44
House,7,fine,44
House,7,take,43
House,7,really,43
House,7,find,41
House,7,means,41
House,7,people,41
House,7,look,41
House,7,actually,39
House,7,last,39
House,7,thought,37
House,7,problem,36
House,7,even,36
House,7,thing,34
House,7,maybe,34
House,7,sorry,34
House,7,never,34
House,7,bad,34
House,7,new,33
House,7,great,33
House,7,mean,33
House,7,heart,33
House,7,old,33
House,7,blood,33
House,7,said,33
House,7,still,32
House,7,first,32
House,7,day,32
House,7,test,32
House,7,much,32
House,7,going,31
House,7,feel,31
House,8,one,115
House,8,patient,76
House,8,want,75
House,8,time,74
House,8,cause,65
House,8,two,60
House,8,good,57
House,8,back,56
House,8,means,56
House,8,people,52
House,8,way,51
House,8,take,51
House,8,tell,47
House,8,make,43
House,8,start,43
House,8,said,43
House,8,never,41
House,8,chase,41
House,8,really,40
House,8,work,40
House,8,something,39
House,8,life,37
House,8,taub,37
House,8,give,36
House,8,let,36
House,8,actually,36
House,8,find,36
House,8,better,36
House,8,old,36
House,8,blood,36
House,8,also,36
House,8,wrong,36
House,8,thing,35
House,8,case,35
House,8,say,35
House,8,enough,34
House,8,still,33
House,8,someone,33
House,8,going,32
House,8,last,32
House,8,dead,31
House,8,anything,30
House,8,even,30
House,8,park,30
House,8,little,29
House,8,feel,29
House,8,nothing,29
House,8,guy,28
House,8,mean,28
House,8,new,28
House & Amber,5,sold,1
House & Amber,5,god,1
House & Evan,4,sister,1
House & Foreman Together,5,thirteen,1
House Sitter,6,house,2
House Sitter,6,sitter,1
House Sitter,6,hawaii,1
House Sitter,6,week,1
House Sitter,6,must,1
House Sitter,6,told,1
House Sitter,6,offer,1
House Sitter,6,turkey,1
House Sitter,6,sandwich,1
House To Chase,7,new,2
House To Chase,7,jealous,1
House To Chase,7,cane,1
House To Chase,7,hired,1
House To Chase,7,doctor,1
House To Chase,7,lean,1
House With A Bemused Grin,7,man,1
House With A Bemused Grin,7,hot,1
House With A Bemused Grin,7,mean,1
House With A Bemused Grin,7,seriously,1
House's Answering Machine,2,reached,2
House's Answering Machine,2,number,1
House's Answering Machine,2,disconnected,1
House's Answering Machine,2,longer,1
House's Answering Machine,2,service,1
House's Answering Machine,2,feel,1
House's Answering Machine,2,recording,1
House's Answering Machine,2,error,1
House's Answering Machine,2,ahead,1
House's Answering Machine,2,hang,1
House's Answering Machine,2,three,1
House's Answering Machine,2,one,1
House's Answering Machine,2,two,1
Houses,6,moron,1
Houses,6,took,1
Houses,6,marital,1
Houses,6,advice,1
Houses,6,tila,1
Houses,6,tequila,1
Houses,7,thank,1
Houses,7,several,1
Houses,7,hours,1
Houses,7,ago,1
Hr Guy,7,relationship,2
Hr Guy,7,going,2
Hr Guy,7,house,2
Hr Guy,7,describe,1
Hr Guy,7,exact,1
Hr Guy,7,nature,1
Hr Guy,7,concern,1
Hr Guy,7,make,1
Hr Guy,7,sure,1
Hr Guy,7,conflict,1
Hr Guy,7,interest,1
Hr Guy,7,liability,1
Hr Guy,7,hospital,1
Hr Guy,7,sue,1
Hr Guy,7,sign,1
Hr Guy,7,love,1
Hr Guy,7,contracts,1
Hr Guy,7,consensual,1
Hr Guy,7,agreements,1
Hr Guy,7,also,1
Hr Guy,7,watch,1
Hr Guy,7,favoritism,1
Hr Guy,7,toward,1
Hr Guy,7,bias,1
Hr Guy,7,supervisory,1
Hr Guy,7,issues,1
Hr Guy,7,current,1
Hr Guy,7,case,1
Hr Guy,7,load,1
Hseuh,8,gather,1
Hseuh,8,meds,1
Hseuh,8,asofa,1
Hseuh,8,house,1
Hseuh,8,mendelson,1
Hugo,7,want,2
Hugo,7,make,2
Hugo,7,everything,2
Hugo,7,one,2
Hugo,7,never,2
Hugo,7,take,2
Hugo,7,great,2
Hugo,7,watch,2
Hugo,7,competed,1
Hugo,7,boy,1
Hugo,7,league,1
Hugo,7,year,1
Hugo,7,kicked,1
Hugo,7,asses,1
Hugo,7,nice,1
Hugo,7,job,1
Hugo,7,del,1
Hugo,7,whoa,1
Hugo,7,already,1
Hugo,7,wheelchair,1
Hugo,7,afraid,1
Hugo,7,meant,1
Hugo,7,della,1
Hugo,7,mom,1
Hugo,7,dad,1
Hugo,7,frequently,1
Hugo,7,changes,1
Hugo,7,mind,1
Hugo,7,sure,1
Hugo,7,trying,1
Hugo,7,save,1
Hugo,7,sister,1
Hugo,7,supposed,1
Hugo,7,die,1
Hugo,7,first,1
Hugo,7,damaged,1
Hugo,7,even,1
Hugo,7,gets,1
Hugo,7,cold,1
Hugo,7,half,1
Hugo,7,lung,1
Hugo,7,many,1
Hugo,7,things,1
Hugo,7,coach,1
Hugo,7,cheer,1
Hugo,7,piece,1
Hugo,7,carry,1
Hugo,7,really,1
Hugo,7,share,1
Hugo,7,thing,1
Hurse,3,different,1
Hurse,3,equipment,1
Husband,5,wrong,2
Husband,5,headache,1
Husband,5,fever,1
Husband,5,completely,1
Husband,5,exhausted,1
Husband,5,tell,1
Husband,5,chest,1
Husband,5,honey,1
Husband,5,breasts,1
Husband,5,really,1
Husband,5,tender,1
Husband,5,years,1
Husband,5,hell,1
Husband,5,medical,1
Husband,5,crisis,1
Ian,2,question,2
Ian,2,bathroom,2
Ian,2,baby,2
Ian,2,coming,2
Ian,2,incase,1
Ian,2,somebody,1
Ian,2,kidnaps,1
Ian,2,help,1
Ian,2,take,1
Ian,2,really,1
Ian,2,pee,1
Ian,2,sure,1
Ian,2,scared,1
Ian,2,mommy,1
Ian,2,crying,1
Ian,2,try,1
Ian,2,breathe,1
Ian,4,say,1
Ian,4,punk,1
Ian,4,dinner,1
Ian,4,party,1
Ian,5,put,1
Ian,5,pressure,1
Ian,5,hurts,1
Ian,5,owwwwwwwwwwwwww,1
Ian,5,thanks,1
Ian,5,brah,1
Ilana,4,new,1
Ilana,4,maybe,1
Imelda,4,yep,2
Imelda,4,megan,1
Imelda,4,sure,1
Imelda,4,memos,1
Imelda,4,seemed,1
Imelda,4,odd,1
Imelda,4,mri,1
Imelda,4,kind,1
Imelda,4,freaky,1
Imelda,4,growths,1
Imelda,4,place,1
Ina,8,ben,3
Ina,8,comes,2
Ina,8,every,2
Ina,8,minutes,2
Ina,8,bus,2
Ina,8,naples,1
Ina,8,florida,1
Ina,8,beautiful,1
Ina,8,three,1
Ina,8,bedroom,1
Ina,8,condo,1
Ina,8,one,1
Ina,8,floor,1
Ina,8,wondering,1
Ina,8,dinner,1
Ina,8,waiting,1
Ina,8,getting,1
Ina,8,awfully,1
Ina,8,hungry,1
Ingrid,2,rub,1
Ingrid,2,leg,1
Inmate,2,lobster,2
Inmate,2,deep,1
Inmate,2,fried,1
Inmate,2,shrimp,1
Inmate,2,never,1
Inmate,2,boil,1
Inmate,2,grill,1
Inmate,2,one,1
Inmate,2,better,1
Inmate,2,strawberry,1
Inmate,2,malt,1
Inmate,2,chocolate,1
Inmate,2,donuts,1
Inmate,2,box,1
Inmate,2,naw,1
Inmate,2,none,1
Inmate,2,clarence,1
Inmate,2,hear,1
Inmate,2,spiritual,1
Inmate,2,advisor,1
Inmate,2,choice,1
Inmate,2,another,1
Inmate,2,stay,1
Irene Walesa,4,want,4
Irene Walesa,4,going,3
Irene Walesa,4,said,3
Irene Walesa,4,tell,3
Irene Walesa,4,nice,2
Irene Walesa,4,someone,2
Irene Walesa,4,head,2
Irene Walesa,4,help,2
Irene Walesa,4,martin,2
Irene Walesa,4,take,2
Irene Walesa,4,sure,2
Irene Walesa,4,mother,2
Irene Walesa,4,talking,2
Irene Walesa,4,testing,2
Irene Walesa,4,dog,2
Irene Walesa,4,sometimes,2
Irene Walesa,4,hurts,2
Irene Walesa,4,give,2
Irene Walesa,4,mama,2
Irene Walesa,4,guys,1
Irene Walesa,4,quiet,1
Irene Walesa,4,awkward,1
Irene Walesa,4,smiles,1
Irene Walesa,4,sweaty,1
Irene Walesa,4,palms,1
Irene Walesa,4,expecting,1
Irene Walesa,4,brad,1
Irene Walesa,4,pitt,1
Irene Walesa,4,walk,1
Irene Walesa,4,theresa,1
Irene Walesa,4,makes,1
Irene Walesa,4,laugh,1
Irene Walesa,4,smile,1
Irene Walesa,4,full,1
Irene Walesa,4,hair,1
Irene Walesa,4,franklin,1
Irene Walesa,4,shame,1
Irene Walesa,4,cremate,1
Irene Walesa,4,purse,1
Irene Walesa,4,ahead,1
Irene Walesa,4,whatever,1
Irene Walesa,4,space,1
Irene Walesa,4,inside,1
Irene Walesa,4,smaller,1
Irene Walesa,4,thought,1
Irene Walesa,4,rather,1
Irene Walesa,4,valium,1
Irene Walesa,4,already,1
Irene Walesa,4,done,1
Irene Walesa,4,everything,1
Iris,8,arms,3
Iris,8,lying,3
Iris,8,remember,3
Iris,8,nobody,3
Iris,8,fault,3
Iris,8,never,2
Iris,8,told,2
Iris,8,sex,2
Iris,8,everything,2
Iris,8,anything,2
Iris,8,daddy,2
Iris,8,sorry,2
Iris,8,already,1
Iris,8,take,1
Iris,8,vitamin,1
Iris,8,sometimes,1
Iris,8,opening,1
Iris,8,birthday,1
Iris,8,present,1
Iris,8,magic,1
Iris,8,ball,1
Iris,8,joke,1
Iris,8,gift,1
Iris,8,cocaine,1
Iris,8,bit,1
Iris,8,really,1
Iris,8,pregnant,1
Iris,8,even,1
Iris,8,feel,1
Iris,8,arm,1
Iris,8,sore,1
Iris,8,met,1
Iris,8,school,1
Iris,8,boy,1
Iris,8,liked,1
Iris,8,keep,1
Iris,8,place,1
Iris,8,came,1
Iris,8,last,1
Iris,8,night,1
Iris,8,leave,1
Iris,8,want,1
Iris,8,mad,1
Iris,8,tell,1
Iris,8,getting,1
Iris,8,hard,1
Iris,8,hell,1
Iris,8,happening,1
Iris,8,shut,1
Iris,8,sack,1
Irv,5,lifting,2
Irv,5,ohh,1
Irv,5,sorry,1
Irv,5,mess,1
Irv,5,commercial,1
Irv,5,cramps,1
Irv,5,burning,1
Irv,5,side,1
Irv,5,ready,1
Irv,5,boy,1
Irv,5,staying,1
Irv,5,plan,1
Irv,5,nobody,1
Irv,5,cheating,1
Irv,5,found,1
Irv,5,gastric,1
Irv,5,bypass,1
Irv,5,lie,1
Irv,5,best,1
Irv,5,fraud,1
Irv,5,self,1
Irv,5,hating,1
Irv,5,fat,1
Irv,5,person,1
Irv,5,feel,1
Irv,5,burn,1
Jack,2,want,7
Jack,2,nothing,5
Jack,2,maybe,5
Jack,2,truth,4
Jack,2,life,4
Jack,2,house,3
Jack,2,lled,3
Jack,2,live,3
Jack,2,rules,3
Jack,2,wrong,3
Jack,2,actions,3
Jack,2,real,3
Jack,2,anything,3
Jack,2,count,3
Jack,2,one,2
Jack,2,stay,2
Jack,2,hurt,2
Jack,2,hear,2
Jack,2,sick,2
Jack,2,affair,2
Jack,2,told,2
Jack,2,shot,2
Jack,2,believe,2
Jack,2,fault,2
Jack,2,mistakes,2
Jack,2,cause,2
Jack,2,question,2
Jack,2,getting,2
Jack,2,pretend,2
Jack,2,nice,2
Jack,2,tell,2
Jack,2,someone,2
Jack,2,consequences,2
Jack,2,thing,2
Jack,2,world,2
Jack,2,based,2
Jack,2,information,2
Jack,2,harm,2
Jack,2,ideas,2
Jack,2,good,2
Jack,2,care,2
Jack,2,measured,2
Jack,2,measure,2
Jack,2,even,2
Jack,2,miserable,2
Jack,2,purpose,2
Jack,2,cameron,1
Jack,2,patient,1
Jack,2,away,1
Jack,2,shocking,1
Jack,3,parents,3
Jack,3,died,3
Jack,3,sat,3
Jack,3,pretending,3
Jack,3,worry,3
Jack,3,tell,3
Jack,3,live,3
Jack,3,birthday,2
Jack,3,keep,2
Jack,3,brother,2
Jack,3,open,2
Jack,3,sick,2
Jack,3,eight,2
Jack,3,save,2
Jack,3,guys,2
Jack,3,thing,2
Jack,3,night,2
Jack,3,telling,2
Jack,3,take,2
Jack,3,one,2
Jack,3,surgery,2
Jack,3,die,2
Jack,3,eighteen,2
Jack,3,every,2
Jack,3,mom,2
Jack,3,already,1
Jack,3,three,1
Jack,3,ready,1
Jack,3,sing,1
Jack,3,ralphie,1
Jack,3,rumpus,1
Jack,3,rum,1
Jack,3,shake,1
Jack,3,fault,1
Jack,3,working,1
Jack,3,cares,1
Jack,3,finish,1
Jack,3,homework,1
Jack,3,uhm,1
Jack,3,important,1
Jack,3,secrets,1
Jack,3,drugs,1
Jack,3,clean,1
Jack,3,raising,1
Jack,3,two,1
Jack,3,kids,1
Jack,3,pretty,1
Jack,3,irresponsible,1
Jack,3,really,1
Jack,3,quit,1
Jack,6,going,2
Jack,6,really,2
Jack,6,dad,1
Jack,6,want,1
Jack,6,die,1
Jack,6,went,1
Jack,6,nhl,1
Jack,6,star,1
Jack,6,game,1
Jack,6,birthday,1
Jack,6,let,1
Jack,6,guess,1
Jack,6,tastes,1
Jack,6,bad,1
Jack,6,make,1
Jack,6,feel,1
Jack,6,lot,1
Jack,6,better,1
Jack,6,starving,1
Jack,7,back,4
Jack,7,help,3
Jack,7,daisy,3
Jack,7,going,3
Jack,7,remember,3
Jack,7,time,3
Jack,7,called,2
Jack,7,read,2
Jack,7,way,2
Jack,7,mean,2
Jack,7,let,2
Jack,7,tell,2
Jack,7,whole,2
Jack,7,without,2
Jack,7,put,2
Jack,7,three,2
Jack,7,weeks,2
Jack,7,aah,2
Jack,7,kind,2
Jack,7,really,2
Jack,7,gone,2
Jack,7,guy,2
Jack,7,band,2
Jack,7,sorry,2
Jack,7,nothing,2
Jack,7,hurts,2
Jack,7,things,2
Jack,7,better,2
Jack,7,die,2
Jack,7,cure,1
Jack,7,computer,1
Jack,7,done,1
Jack,7,day,1
Jack,7,find,1
Jack,7,something,1
Jack,7,else,1
Jack,7,finished,1
Jack,7,end,1
Jack,7,least,1
Jack,7,happens,1
Jack,7,supposed,1
Jack,7,next,1
Jack,7,book,1
Jack,7,serious,1
Jack,7,try,1
Jack,7,writing,1
Jack,7,life,1
Jack,7,make,1
Jack,7,look,1
Jack,7,hot,1
Jackson,5,basketball,5
Jackson,5,mom,4
Jackson,5,really,3
Jackson,5,supposed,3
Jackson,5,parents,2
Jackson,5,breath,2
Jackson,5,shot,2
Jackson,5,made,2
Jackson,5,wanted,2
Jackson,5,take,2
Jackson,5,dance,2
Jackson,5,girl,2
Jackson,5,worried,2
Jackson,5,narrow,1
Jackson,5,spot,1
Jackson,5,feeling,1
Jackson,5,seen,1
Jackson,5,naked,1
Jackson,5,feels,1
Jackson,5,tight,1
Jackson,5,chest,1
Jackson,5,point,1
Jackson,5,guard,1
Jackson,5,kinda,1
Jackson,5,want,1
Jackson,5,try,1
Jackson,5,flipped,1
Jackson,5,choose,1
Jackson,5,hockey,1
Jackson,5,seemed,1
Jackson,5,caved,1
Jackson,5,mean,1
Jackson,5,another,1
Jackson,5,looks,1
Jackson,5,vitamins,1
Jackson,5,give,1
Jackson,5,red,1
Jackson,5,top,1
Jackson,5,boy,1
Jackson,5,basically,1
Jackson,5,freak,1
Jackson,5,known,1
Jackson,5,since,1
Jackson,5,born,1
Jackson,5,never,1
Jackson,5,told,1
Jackson,5,lied,1
Jackson,5,leave,1
Jackson,5,alone,1
Jackson,5,one,1
Jacques,1,rotisseur,3
Jacques,1,years,2
Jacques,1,three,1
Jacques,1,best,1
Jacques,1,prepares,1
Jacques,1,roasted,1
Jacques,1,meats,1
Jacques,1,gravies,1
Jacques,1,say,1
Jacques,1,elbow,1
Jacques,1,grease,1
Jacques,1,absolutely,1
Jacques,1,chefs,1
Jacques,1,cleaning,1
Jacques,1,anyway,1
Jacques,1,nope,1
Jacques,1,kitchen,1
Jacques,1,clean,1
Jacques,1,roaches,1
Jacques,1,back,1
